3.599515494,0.025156688,0.036000000,0.022887943,0.013993122,0.147115367,0.912999036
3.749424354,0.028570314,0.037500000,0.024399848,0.015506996,0.155668486,0.882092983
3.899320614,0.032279982,0.039000000,0.025942860,0.017106640,0.164266153,0.850780170
4.049203043,0.036297431,0.040500000,0.027520371,0.018792415,0.172892556,0.819133186
4.199070329,0.040634290,0.042000000,0.029136266,0.020564544,0.181534969,0.787236426
4.348921082,0.045302071,0.043500000,0.030794867,0.022423135,0.190183608,0.755184332
4.498753829,0.050312160,0.045000000,0.032500845,0.024368211,0.198830913,0.723079458
4.648567012,0.055675813,0.046500000,0.034259120,0.026399728,0.207470662,0.691030288
4.798358985,0.061404147,0.048000000,0.036074740,0.028517580,0.216097204,0.659148818
4.948128015,0.067508137,0.049500000,0.037952769,0.030721609,0.224705015,0.627548246
5.097872279,0.073998612,0.051000000,0.039898169,0.033011600,0.233288548,0.596340578
5.247589862,0.080886255,0.052500000,0.041915704,0.035387281,0.241842305,0.565634415
5.397278759,0.088181609,0.054000000,0.044009848,0.037848329,0.250361023,0.535532894
5.546936866,0.095895076,0.055500000,0.046184720,0.040394368,0.258839863,0.506132006
5.696561988,0.104036930,0.057000000,0.048444031,0.043024979,0.267274529,0.477518979
5.846151828,0.112617319,0.058500000,0.050791039,0.045739699,0.275661321,0.449771103
5.995703992,0.121646276,0.060000000,0.053228531,0.048538035,0.283997099,0.422954949
6.145215984,0.131133720,0.061500000,0.055758813,0.051419462,0.292279213,0.397125887
6.294685202,0.141089468,0.063000000,0.058383710,0.054383433,0.300505426,0.372327972
6.444108943,0.151523239,0.064500000,0.061104584,0.057429378,0.308673840,0.348594161
6.593484394,0.162444660,0.066000000,0.063922352,0.060556712,0.316782848,0.325946755
6.742808634,0.173863273,0.067500000,0.066837518,0.063764833,0.324831106,0.304398066
6.892078632,0.185788546,0.069000000,0.069850210,0.067053128,0.332817529,0.283951238
7.041291243,0.198229872,0.070500000,0.072960217,0.070420974,0.340741298,0.264601127
7.190443207,0.211196585,0.072000000,0.076167029,0.073867743,0.348601861,0.246335249
7.339531146,0.224697960,0.073500000,0.079469881,0.077392800,0.356398941,0.229134756
7.488551566,0.238743223,0.075000000,0.082867797,0.080995510,0.364132531,0.212975351
7.637500846,0.253341555,0.076500000,0.086359620,0.084675240,0.371802891,0.197828176
7.786375247,0.268502095,0.078000000,0.089944062,0.088431359,0.379410532,0.183660645
7.935170899,0.284233947,0.079500000,0.093619728,0.092263244,0.386956206,0.170437214
8.083883806,0.300546183,0.081000000,0.097385155,0.096170280,0.394440887,0.158120067
8.232509841,0.317447842,0.082500000,0.101238837,0.100151862,0.401865762,0.146669727
8.381044743,0.334947940,0.084000000,0.105179250,0.104207400,0.409232210,0.136045606
8.529484119,0.353055462,0.085500000,0.109204875,0.108336317,0.416541792,0.126206468
8.677823436,0.371779370,0.087000000,0.113314214,0.112538052,0.423796231,0.117110840
8.826058024,0.391128597,0.088500000,0.117505808,0.116812064,0.430997400,0.108717355
8.974183070,0.411112052,0.090000000,0.121778248,0.121157829,0.438147300,0.100985049
9.122193620,0.431738613,0.091500000,0.126130183,0.125574846,0.445248038,0.093873602
9.270084577,0.453017126,0.093000000,0.130560332,0.130062633,0.452301811,0.087343544
9.417850696,0.474956400,0.094500000,0.135067483,0.134620733,0.459310875,0.081356420
9.565486588,0.497565206,0.096000000,0.139650501,0.139248709,0.466277521,0.075874927
9.712986714,0.520852269,0.097500000,0.144308325,0.143946150,0.473204052,0.070863020
9.860345389,0.544826260,0.099000000,0.149039973,0.148712664,0.480092753,0.066285997
10.007556778,0.569495793,0.100500000,0.153844535,0.153547886,0.486945863,0.062110564
10.154614897,0.594869416,0.102000000,0.158721177,0.158451470,0.493765551,0.058304882
10.301513616,0.620955601,0.103500000,0.163669129,0.163423092,0.500553887,0.054838601
10.448246655,0.647762736,0.105000000,0.168687692,0.168462450,0.507312816,0.051682875
10.594807585,0.675299119,0.106500000,0.173776222,0.173569257,0.514044133,0.048810378
10.741189835,0.703572942,0.108000000,0.178934135,0.178743246,0.520749461,0.046195300
10.887386686,0.732592286,0.109500000,0.184160894,0.183984164,0.527430228,0.043813336
11.033391277,0.762365105,0.111000000,0.189456010,0.189291772,0.534087645,0.041641677
11.179196607,0.792899220,0.112500000,0.194819031,0.194665842,0.540722693,0.039658985
11.324795535,0.824202307,0.114000000,0.200249543,0.200106154,0.547336102,0.037845364
11.470180786,0.856281880,0.115500000,0.205747157,0.205612494,0.553928346,0.036182334
11.615344950,0.889145287,0.117000000,0.211311511,0.211184651,0.560499627,0.034652791
11.760280488,0.922799694,0.118500000,0.216942261,0.216822416,0.567049874,0.033240969
11.904979736,0.957252076,0.120000000,0.222639078,0.222525577,0.573578741,0.031932399
12.049434905,0.992509202,0.121500000,0.228401639,0.228293918,0.580085608,0.030713861
12.193638088,1.028577630,0.123000000,0.234229632,0.234127213,0.586569588,0.029573338
12.337581262,1.065463688,0.124500000,0.240122742,0.240025229,0.593029538,0.028499965
12.481256293,1.103173472,0.126000000,0.246080654,0.245987719,0.599464079,0.027483979
12.624654939,1.141712828,0.127500000,0.252103047,0.252014421,0.605871610,0.026516665
12.767768850,1.181087348,0.129000000,0.258189590,0.258105055,0.612250343,0.025590300
12.910589580,1.221302357,0.130500000,0.264339945,0.264259325,0.618598335,0.024698104
13.053108578,1.262362905,0.132000000,0.270553756,0.270476913,0.624913534,0.023834175
13.195317202,1.304273756,0.133500000,0.276830657,0.276757480,0.631193824,0.022993442
13.337206709,1.347039385,0.135000000,0.283170264,0.283100666,0.637437099,0.022171604
13.478768264,1.390663960,0.136500000,0.289572179,0.289506092,0.643641333,0.021365076
13.619992932,1.435151345,0.138000000,0.296035990,0.295973357,0.649804675,0.020570933
13.760871681,1.480505081,0.139500000,0.302561271,0.302502044,0.655925561,0.019786858
13.901395370,1.526728385,0.141000000,0.309147588,0.309091723,0.662002855,0.019011086
14.041554747,1.573824138,0.142500000,0.315794498,0.315741954,0.668036015,0.018242354
14.181340431,1.621794875,0.144000000,0.322501565,0.322452297,0.674025302,0.017479847
14.320742902,1.670642775,0.145500000,0.329268359,0.329222318,0.679972026,0.016723152
14.459752474,1.720369648,0.147000000,0.336094474,0.336051605,0.685878849,0.015972211
14.598359274,1.770976924,0.148500000,0.342979539,0.342939777,0.691750147,0.015227271
